Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Technology","Type","Isolated Power","Number of Channels","Inputs - Side 1/Side 2","Channel Type","Voltage - Isolation","Common Mode Transient Immunity (Min)","Data Rate","Propagation Delay tpLH / tpHL (Max)","Pulse Width Distortion (Max)","Rise / Fall Time (Typ)","Voltage - Supply","Grade","Qualification","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","URL"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1402WTRWZ-ND","ADUM1402WTRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","90","12.05","0","1","Tube","-","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","32ns, 32ns","3ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402WTRWZ/1873717"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum6420a-6421a-6422a_6423a_6424a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6945/MFG_505%7ERN-28-1%7ERN%7E28.jpg","505-ADUM6422ABRNZ5-RLTR-ND,505-ADUM6422ABRNZ5-RLCT-ND,505-ADUM6422ABRNZ5-RLDKR-ND","ADUM6422ABRNZ5-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 28-BSSOP","1.672","12.37","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","75kV/µs","100Mbps","17ns, 17ns","5ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","28-BSSOP (0.295"", 7.50mm Width)","28-SOIC-W-FP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6422ABRNZ5-RL/11587193"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6410-6411-6412.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6283/505%7ERS-24%7ERS%7E24.jpg","505-ADUM6412BRSZ-ND","ADUM6412BRSZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 3.75KV 4CH GP 24SSOP","0","12.43","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","3750Vrms","75kV/µs","150Mbps","13ns, 13ns","3ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","24-SSOP (0.209"", 5.30mm Width)","24-SSOP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6412BRSZ/6189770"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM5402ARWZ-ND","ADUM5402ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","12.51","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402ARWZ/1873720"
"-","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM5402ARWZ-RLTR-ND,ADUM5402ARWZ-RLCT-ND,ADUM5402ARWZ-RLDKR-ND","ADUM5402ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","12.51","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402ARWZ-RL/1873649"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum6420a-6421a-6422a_6423a_6424a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6945/MFG_505%7ERN-28-1%7ERN%7E28.jpg","505-ADUM6422ABRNZ5-ND","ADUM6422ABRNZ5","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 28-BSSOP","281","12.73","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","75kV/µs","100Mbps","17ns, 17ns","5ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","28-BSSOP (0.295"", 7.50mm Width)","28-SOIC-W-FP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6422ABRNZ5/11587194"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401_5402_5403_5404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM5402CRWZ-ND","ADUM5402CRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","32","13.78","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402CRWZ/1873721"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401_5402_5403_5404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM5402CRWZ-RLTR-ND,ADUM5402CRWZ-RLCT-ND,ADUM5402CRWZ-RLDKR-ND","ADUM5402CRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","13.78","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402CRWZ-RL/1873650"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum6420a-6421a-6422a_6423a_6424a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6945/MFG_505%7ERN-28-1%7ERN%7E28.jpg","505-ADUM6422ABRNZ3-RLTR-ND,505-ADUM6422ABRNZ3-RLCT-ND,505-ADUM6422ABRNZ3-RLDKR-ND","ADUM6422ABRNZ3-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 28-BSSOP","1.508","14.07","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","75kV/µs","100Mbps","17ns, 17ns","5ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","28-BSSOP (0.295"", 7.50mm Width)","28-SOIC-W-FP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6422ABRNZ3-RL/13684341"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum6420a-6421a-6422a_6423a_6424a.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6945/MFG_505%7ERN-28-1%7ERN%7E28.jpg","505-ADUM6422ABRNZ3-ND","ADUM6422ABRNZ3","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 28-BSSOP","56","14.07","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","75kV/µs","100Mbps","17ns, 17ns","5ns","2.5ns, 2.5ns","1.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","28-BSSOP (0.295"", 7.50mm Width)","28-SOIC-W-FP","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6422ABRNZ3/13684318"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6400_6401_6402_6403_6404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM6402ARWZ-RLTR-ND,ADUM6402ARWZ-RLCT-ND,ADUM6402ARWZ-RLDKR-ND","ADUM6402ARWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","1.920","14.8","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6402ARWZ-RL/2079344"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6400_6401_6402_6403_6404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM6402ARWZ-ND","ADUM6402ARWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","793","15.24","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6402ARWZ/2077106"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6400_6401_6402_6403_6404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","ADUM6402ARIZ-ND","ADUM6402ARIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","37","15.24","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6402ARIZ/3878358"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6400_6401_6402_6403_6404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM6402CRWZ-ND","ADUM6402CRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","23","16","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6402CRWZ/2077107"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6400_6401_6402_6403_6404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM6402CRWZ-RLTR-ND,505-ADUM6402CRWZ-RLCT-ND,505-ADUM6402CRWZ-RLDKR-ND","ADUM6402CRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","138","16","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6402CRWZ-RL/2079343"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM6400_6401_6402_6403_6404.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/6296/505%7ERI-16-1%7ERI%7E16.jpg","ADUM6402CRIZ-ND","ADUM6402CRIZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 5KV 4CH GP 16-SOIC","44","16.49","0","1","Tube","IsoPower®, iCoupler®","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","5000Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC-IC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM6402CRIZ/3878359"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM3400-EP_3401-EP_3402-EP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM3402TRWZ-EP-ND","ADUM3402TRWZ-EP","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","629","18.71","0","1","Tube","iCoupler®","Active","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","3.135V ~ 5.5V","-","-","-55°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM3402TRWZ-EP/5441087"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401W_5402W_5403W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM5402WCRWZ-1RLTR-ND,505-ADUM5402WCRWZ-1RLCT-ND,505-ADUM5402WCRWZ-1RLDKR-ND","ADUM5402WCRWZ-1RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","844","19.06","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402WCRWZ-1RL/3542836"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401W_5402W_5403W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","505-ADUM5402WCRWZ-1-ND","ADUM5402WCRWZ-1","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","104","19.63","0","1","Tube","-","Active","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","Automotive","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402WCRWZ-1/3542931"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301ARW-ND","ADUM1301ARW","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","Obsolete","0","0","Tube","iCoupler®","Obsolete","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301ARW/612546"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401W_5402W_5403W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM5402WCRWZ-RLTR-ND","ADUM5402WCRWZ-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","Discontinued at DigiKey","0","0","Tape & Reel (TR)","IsoPower®, iCoupler®","Discontinued at DigiKey","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402WCRWZ-RL/2272273"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301CRW-ND","ADUM1301CRW","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","Obsolete","0","0","Tube","iCoupler®","Obsolete","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301CRW/612548"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301BRW-RLTR-ND","ADUM1301BRW-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","Obsolete","0","0","Tape & Reel (TR)","iCoupler®","Obsolete","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301BRW-RL/624615"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1402ARW-ND","ADUM1402ARW","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","Obsolete","0","0","Tube","iCoupler®","Obsolete","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402ARW/612555"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1402ARW-RLTR-ND","ADUM1402ARW-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","Obsolete","0","0","Tape & Reel (TR)","iCoupler®","Obsolete","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 125°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402ARW-RL/624625"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1400_1401_1402.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1402CRW-ND","ADUM1402CRW","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","Obsolete","0","0","Tube","iCoupler®","Obsolete","Magnetic Coupling","General Purpose","No","4","2/2","Unidirectional","2500Vrms","25kV/µs","90Mbps","32ns, 32ns","2ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1402CRW/612557"
"https://www.analog.com/media/en/technical-documentation/data-sheets/adum1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301BRW-ND","ADUM1301BRW","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","Discontinued at DigiKey","0","0","Tube","iCoupler®","Discontinued at DigiKey","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","10Mbps","50ns, 50ns","3ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301BRW/612547"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM5401W_5402W_5403W.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM5402WCRWZ-ND","ADUM5402WCRWZ","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 4CH GP 16-SOIC","0","Discontinued at DigiKey","0","0","Tube","IsoPower®, iCoupler®","Discontinued at DigiKey","Magnetic Coupling","General Purpose","Yes","4","2/2","Unidirectional","2500Vrms","25kV/µs","25Mbps","60ns, 60ns","6ns","2.5ns, 2.5ns","3V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM5402WCRWZ/2264658"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ADuM1300_1301.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/7547/MFG_505%7ERW-16%7ERW%7E16.jpg","ADUM1301ARW-RLTR-ND","ADUM1301ARW-RL","Analog Devices Inc.","Analog Devices Inc.","DGTL ISOLTR 2.5KV 3CH GP 16-SOIC","0","Obsolete","0","0","Tape & Reel (TR)","iCoupler®","Obsolete","Magnetic Coupling","General Purpose","No","3","2/1","Unidirectional","2500Vrms","25kV/µs","1Mbps","100ns, 100ns","40ns","2.5ns, 2.5ns","2.7V ~ 5.5V","-","-","-40°C ~ 105°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","https://www.digikey.be/en/products/detail/analog-devices-inc/ADUM1301ARW-RL/624614"
